id,meta,translation
4107,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([298], dtype=uint32), 'eo': array([296], dtype=uint32)}}","{'bs': 'Ovo je Chris.', 'eo': '""Ĉi tiu estas Kris. ""'}"
4108,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([299, 300], dtype=uint32), 'eo': array([297], dtype=uint32)}}","{'bs': 'Ovo... je... Chris.', 'eo': '""Ĉi tiu...estas...'}"
4109,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([301], dtype=uint32), 'eo': array([299], dtype=uint32)}}","{'bs': 'Ja... još uvijek... postojim.', 'eo': 'Mi... ankoraŭ... ekzistas.'}"
4110,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([303, 304], dtype=uint32), 'eo': array([301], dtype=uint32)}}","{'bs': 'Pročitaj. Pročitaj!', 'eo': 'Legu tion.'}"
4111,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([305], dtype=uint32), 'eo': array([303], dtype=uint32)}}","{'bs': 'Isuse, gdje je tome kraj?', 'eo': 'Dio, kiam tio finiĝos?'}"
4112,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([306, 307], dtype=uint32), 'eo': array([305], dtype=uint32)}}","{'bs': 'Nema pravila, Chris. Završava se kada ti to poželiš.', 'eo': 'Ne ekzistas reguloj, Kris.'}"
4113,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([308, 309], dtype=uint32), 'eo': array([307], dtype=uint32)}}","{'bs': '- Gdje si ti bio? - Na nekom drugom mjestu.', 'eo': '- Kie vi estis?'}"
4114,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([310], dtype=uint32), 'eo': array([308], dtype=uint32)}}","{'bs': 'Mmh.', 'eo': '- Ie alie.'}"
4115,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([311], dtype=uint32), 'eo': array([309, 310], dtype=uint32)}}","{'bs': 'Što ti misliš, da sam ja samo dio tvoje imaginacije?', 'eo': 'Mmh. Ĉu vi pensas, ke mi estas parto de via imago?'}"
4116,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([312, 313], dtype=uint32), 'eo': array([311], dtype=uint32)}}","{'bs': 'Ovo je stvarno. Ona je stvarna.', 'eo': 'Tio estas reala.'}"
4117,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([314], dtype=uint32), 'eo': array([312], dtype=uint32)}}","{'bs': 'Ti si stvaran.', 'eo': 'Ŝi estas reala.'}"
4118,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([315], dtype=uint32), 'eo': array([313], dtype=uint32)}}","{'bs': 'Sve je stvarno.', 'eo': 'Vi estas reala.'}"
4119,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([316], dtype=uint32), 'eo': array([315], dtype=uint32)}}","{'bs': 'To je suština, ako je ima.', 'eo': 'Tio estas la senco, se ĝi ekzistas.'}"
4120,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([317], dtype=uint32), 'eo': array([316], dtype=uint32)}}","{'bs': 'Suština je, da će biti gotovo kada je ne budeš više želio povrijeđivati.', 'eo': 'Realo estas tia, ke ĝi finiĝos, kiam vi ĉesos voli turmenti ŝin.'}"
4121,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([318], dtype=uint32), 'eo': array([317], dtype=uint32)}}","{'bs': 'Zauvijek...', 'eo': 'Por ĉiam...'}"
4122,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([319], dtype=uint32), 'eo': array([318], dtype=uint32)}}","{'bs': 'Ne brini, dušo...', 'eo': 'Ne zorgu, kara...'}"
4123,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([320], dtype=uint32), 'eo': array([319], dtype=uint32)}}","{'bs': '- Neću te ostaviti samu.', 'eo': 'Mi ne forlasas vin.'}"
4124,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([321, 322, 323], dtype=uint32), 'eo': array([320], dtype=uint32)}}","{'bs': 'Ne idem nigdje. - Aaa! Aaaa!', 'eo': 'Mi nenien foriras.'}"
4125,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([324], dtype=uint32), 'eo': array([321], dtype=uint32)}}","{'bs': 'Zbogom, ljubavi.', 'eo': 'Ĝis poste, kara.'}"
4126,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([325, 326, 327], dtype=uint32), 'eo': array([322], dtype=uint32)}}","{'bs': 'Mh, mh. O, Katie, to si ti! Ha-ha.', 'eo': 'Katie, estas vi!'}"
4127,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([328, 329], dtype=uint32), 'eo': array([323], dtype=uint32)}}","{'bs': 'Ponovno si mlada. O.', 'eo': 'Vi estas denove juna.'}"
4128,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([330, 331], dtype=uint32), 'eo': array([324], dtype=uint32)}}","{'bs': 'Dođi ovamo, Katie! Katie!', 'eo': 'Venu ĉi tien, Katie!'}"
4129,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([332], dtype=uint32), 'eo': array([325], dtype=uint32)}}","{'bs': 'Katie!', 'eo': 'Katie!'}"
4130,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([333], dtype=uint32), 'eo': array([326], dtype=uint32)}}","{'bs': 'Katie?', 'eo': 'Katie!'}"
4131,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([334], dtype=uint32), 'eo': array([327], dtype=uint32)}}","{'bs': 'Hej, hajde, hej!', 'eo': 'Katie?'}"
4132,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([335, 336], dtype=uint32), 'eo': array([329], dtype=uint32)}}","{'bs': 'O, nešto sam zajebao. Ja sam u psećem raju.', 'eo': 'Ho, mi fiaskis.'}"
4133,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([337], dtype=uint32), 'eo': array([331], dtype=uint32)}}","{'bs': 'Mjesto na koje idemo ne može biti loše, zar ne?', 'eo': 'La loko, kien ni ĉiuj iros, ne povas esti malbona, ĉu?'}"
4134,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([338, 339], dtype=uint32), 'eo': array([332], dtype=uint32)}}","{'bs': 'Možda ipak nisam u tvom raju, baby! Možda si ti u mom!', 'eo': 'Eble mi estas ne en via paradizo!'}"
4135,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([340], dtype=uint32), 'eo': array([334], dtype=uint32)}}","{'bs': 'Annie!', 'eo': 'Annie!'}"
4136,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([341], dtype=uint32), 'eo': array([335], dtype=uint32)}}","{'bs': 'Chris?', 'eo': 'Kris?'}"
4137,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([342], dtype=uint32), 'eo': array([336], dtype=uint32)}}","{'bs': 'Što to dovraga radiš?', 'eo': 'Kion vi diable faras?'}"
4138,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([343, 344], dtype=uint32), 'eo': array([337], dtype=uint32)}}","{'bs': 'Nisi tako koristio stetoskop! - Albert Lewis?', 'eo': 'Ĉu oni por tio donis al vi stetoskopon!'}"
4139,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([345], dtype=uint32), 'eo': array([338, 339], dtype=uint32)}}","{'bs': '- Posljednji put kada si me vidio imao sam 63 i radio na kardiološkom odjelu!', 'eo': 'Albert Lewis? Lastan fojon kiam vi vidis min, mi estis 63-jara, kaj estis kormalsana!'}"
4140,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([347, 346], dtype=uint32), 'eo': array([340], dtype=uint32)}}","{'bs': 'Stalno si govorio, ne mogu ne mogu!', 'eo': 'Mi kredas, ke vi pensis, mi estas maljuna kaj malbona, ĉu?'}"
4141,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([348], dtype=uint32), 'eo': array([343], dtype=uint32)}}","{'bs': 'Tko želi vječno imati 63?', 'eo': 'Kiu volas esti 63-jara dum eterno?'}"
4142,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([349, 350], dtype=uint32), 'eo': array([344], dtype=uint32)}}","{'bs': '- Vidi tebe, kako hodaš po vodi! - Pa, zdravo, napokon!', 'eo': '- Rigardu, li staras sur la akvo tie!'}"
4143,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([351], dtype=uint32), 'eo': array([345], dtype=uint32)}}","{'bs': 'Hajde... hodaj za mnom, osjeti ritam!', 'eo': '- Do saluton, venu... promenadi, senti la baton!'}"
4144,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([352], dtype=uint32), 'eo': array([346], dtype=uint32)}}","{'bs': 'Ples na vodi!', 'eo': 'Li dancas sur akvo!'}"
4145,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([353], dtype=uint32), 'eo': array([347], dtype=uint32)}}","{'bs': 'Lako kao i uvijek.', 'eo': 'Bone kiel ĉiam!'}"
4146,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([354], dtype=uint32), 'eo': array([348], dtype=uint32)}}","{'bs': 'A to si bio ti maloprije, kada sam kada sam umro.', 'eo': 'Kaj tio estis vi... ĵus, kiam mi... kiam mi mortis.'}"
4147,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([355], dtype=uint32), 'eo': array([349], dtype=uint32)}}","{'bs': 'Mislio sam da ćeš me prepoznati, stalno si me zvao doc.', 'eo': 'Mi pensis, ke vi rekonis min, ĉar vi nomadis min, kara..'}"
4148,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([356, 357], dtype=uint32), 'eo': array([350], dtype=uint32)}}","{'bs': '- Ja da budem tvoj omiljeni liječnik svih vremena? - Hoćeš li mi dati ruku.', 'eo': 'Mi estis via plej favorata kuracisto de ciuj tempoj.'}"
4149,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([358], dtype=uint32), 'eo': array([351, 352], dtype=uint32)}}","{'bs': 'Izgleda šefe, da sam opet do grla u problemima.', 'eo': 'Ĉu vi povas helpi min? Mi denove estas en problemoj, ĉefo.'}"
4150,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([359, 360], dtype=uint32), 'eo': array([353], dtype=uint32)}}","{'bs': 'O, Chris... A, a.', 'eo': 'Ho, Kris...'}"
4151,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([361], dtype=uint32), 'eo': array([354], dtype=uint32)}}","{'bs': 'Dođi ovamo.', 'eo': 'Venu ĉi tien.'}"
4152,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([362], dtype=uint32), 'eo': array([355], dtype=uint32)}}","{'bs': 'Još uvijek si pomalo ružan.', 'eo': 'Vi ankoraŭ estas iomete mallerta.'}"
4153,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([363], dtype=uint32), 'eo': array([356], dtype=uint32)}}","{'bs': 'Dosta si me naučio, šefe.', 'eo': 'Vi multon instruis al mi, ĉefo.'}"
4154,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([364], dtype=uint32), 'eo': array([357], dtype=uint32)}}","{'bs': 'Imaš baš lijepo mjesto ovdje.', 'eo': 'Bonan lokon vi havas ĉi tie.'}"
4155,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([365, 366], dtype=uint32), 'eo': array([358], dtype=uint32)}}","{'bs': 'O, ne, ne, ne, lijepo mjesto ti imaš ovdje. - Ja?', 'eo': 'Ho, ne, ne, ne, ne, ne, Bonan lokon VI havas ĉi tie.'}"
4156,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([367, 368], dtype=uint32), 'eo': array([360], dtype=uint32)}}","{'bs': '- Naravno. Sve ovo si ti stvorio.', 'eo': '- Certe, vi konstruas ĉion tion.'}"
4157,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([369], dtype=uint32), 'eo': array([361], dtype=uint32)}}","{'bs': 'Vidiš, svi mi smo na početku prilično nesigurni pa sebe vidimo negdje na sigurnom i udobnom mjestu.', 'eo': 'Vidu, ni ĉiuj sentas nin malsekure, komence ni bezonas sekurecon kaj komforton.'}"
4158,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([370], dtype=uint32), 'eo': array([362], dtype=uint32)}}","{'bs': 'Svi mi dajemo boje našem okruženju, Chris, ali ti si prvi koji je znao iskoristiti pravu boju!', 'eo': 'Ni ĉiuj pentras nian ĉirkaŭaĵon, sed vi estas la unua, kiu uzas veran farbon!'}"
4159,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([371], dtype=uint32), 'eo': array([363], dtype=uint32)}}","{'bs': '- Ovdje je puno toga što ona nije naslikala.', 'eo': 'Estas multo ĉi tie, kion ŝi ne pentris.'}"
4160,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([372], dtype=uint32), 'eo': array([364], dtype=uint32)}}","{'bs': 'Kao ona ptica.', 'eo': 'Ekzemple tiu birdo.'}"
4161,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([373], dtype=uint32), 'eo': array([365], dtype=uint32)}}","{'bs': 'Annie ti je dala početak, malo te uputila.', 'eo': 'Annie donis komencon al vi, estis kiel helpilo.'}"
4162,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([374], dtype=uint32), 'eo': array([366], dtype=uint32)}}","{'bs': 'A ti sada kreiraš čitav svoj svijet ovdje.', 'eo': 'Nun vi kreas tutan mondon ĉi tie.'}"
4163,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([375, 376], dtype=uint32), 'eo': array([367], dtype=uint32)}}","{'bs': 'Koristeći svoju maštu, iz slika koje si volio kreirati, što god poželiš. - Zašto se ne pomiče?', 'eo': 'De via imago, de ŝatataj pentraĵoj, ĉion, kion vi volas.'}"
4164,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([377], dtype=uint32), 'eo': array([368], dtype=uint32)}}","{'bs': '- Pomaknut će se kada budeš želio.', 'eo': '- Kial ĝi ne moviĝas?'}"
4165,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([378], dtype=uint32), 'eo': array([370], dtype=uint32)}}","{'bs': '- Oho!', 'eo': 'Ho-ho!'}"
4166,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([379, 380], dtype=uint32), 'eo': array([371], dtype=uint32)}}","{'bs': 'Samo naprijed, momče! - Mogu li je natjerati da zaroni?', 'eo': 'Bone, birdo!'}"
4167,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([381], dtype=uint32), 'eo': array([372], dtype=uint32)}}","{'bs': 'Ti si sada slikar!', 'eo': '- Ĉu ĝi povas plonĝi?'}"
4168,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([382], dtype=uint32), 'eo': array([373], dtype=uint32)}}","{'bs': 'Ovo je tvoj svijet.', 'eo': '- Vi nun estas pentristo!'}"
4169,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([383, 384, 385], dtype=uint32), 'eo': array([375], dtype=uint32)}}","{'bs': 'Heeeeeaaa-haaa! Uuu. Pogledaj kako leti!', 'eo': 'Rigardu ĝin!'}"
4170,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([386, 387], dtype=uint32), 'eo': array([376], dtype=uint32)}}","{'bs': '- Što misliš o tirkiznim krilima? - Tirkiznim!', 'eo': '- Kio pri turkisaj flugiloj?'}"
4171,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([388, 389], dtype=uint32), 'eo': array([378], dtype=uint32)}}","{'bs': 'I malo ljubičastim! Vau!', 'eo': 'Kaj iomete de malva koloro, bone!'}"
4172,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([390, 391, 392], dtype=uint32), 'eo': array([379], dtype=uint32)}}","{'bs': '- Uh. Ja to nisam napravio. - Ne, ja sam.', 'eo': '- Mi ne faris tion.'}"
4173,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([393], dtype=uint32), 'eo': array([380, 381], dtype=uint32)}}","{'bs': 'Vidiš, kada smo zajedno, to je kao dvostruka kontrola.', 'eo': '- Jes, mi faris. Kiam ni estas kune ni ambaŭ havas kontrolon.'}"
4174,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([394], dtype=uint32), 'eo': array([382], dtype=uint32)}}","{'bs': 'Mogu li natjerati slonove da lete?', 'eo': '- Ĉu mi povas doni flugilojn al elefanto?'}"
4175,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([395], dtype=uint32), 'eo': array([383], dtype=uint32)}}","{'bs': 'Hej, zar Annie nije negdje naslikala kuću?', 'eo': '- Hej, ĉu Annie ne pentris ĉi tie domon?'}"
4176,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([396], dtype=uint32), 'eo': array([384], dtype=uint32)}}","{'bs': 'Da, to je naša kuća iz snova.', 'eo': 'Jes, estas nia revdomo.'}"
4177,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([397, 398], dtype=uint32), 'eo': array([385], dtype=uint32)}}","{'bs': 'To je odmah s druge strane vode. Idemo prečicom.', 'eo': 'Ĉu ni promenu sur la akvo?'}"
4178,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([399, 400], dtype=uint32), 'eo': array([387], dtype=uint32)}}","{'bs': '- Lijepa prečica. - Lako je, prati me, Chris.', 'eo': '- Bona mallonga vojo.'}"
4179,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([401], dtype=uint32), 'eo': array([388], dtype=uint32)}}","{'bs': '- Udavit ću se.', 'eo': '- Estas simple, Kris, rigardu al mi.'}"
4180,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([402], dtype=uint32), 'eo': array([389], dtype=uint32)}}","{'bs': '- Ne možeš, već si mrtav.', 'eo': '- Mi dronos.'}"
4181,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([403], dtype=uint32), 'eo': array([392, 393], dtype=uint32)}}","{'bs': '- O. Jesam li ja stvarno ovdje?', 'eo': 'Mi estas... Ĉu mi vere estas ĉi tie?'}"
4182,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([404], dtype=uint32), 'eo': array([394], dtype=uint32)}}","{'bs': '- Što misliš pod time ja?', 'eo': 'Kio estas vi?'}"
4183,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([405, 406], dtype=uint32), 'eo': array([395], dtype=uint32)}}","{'bs': 'Jesi li ti ruka, ili noga? - Djelomično.', 'eo': 'Ĉu viaj brako aŭ gambo?'}"
4184,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([407], dtype=uint32), 'eo': array([396], dtype=uint32)}}","{'bs': '- Stvarno?', 'eo': '- Parte.'}"
4185,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([408], dtype=uint32), 'eo': array([397, 398], dtype=uint32)}}","{'bs': 'Ako izgubiš sve udove, da li ćeš to još uvijek biti ti?', 'eo': '- Ĉu vere? - Kaj kiam vi perdus iun korpoparton...'}"
4186,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([409], dtype=uint32), 'eo': array([399], dtype=uint32)}}","{'bs': '- To ću još uvijek biti ja.', 'eo': '- Ĉiuokaze estus mi.'}"
4187,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([410], dtype=uint32), 'eo': array([400], dtype=uint32)}}","{'bs': '- Pa koji je onda smisao tog ja?', 'eo': '- Jes.'}"
4188,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([411], dtype=uint32), 'eo': array([401, 402], dtype=uint32)}}","{'bs': '- Moj mozak, pretpostavljam.', 'eo': 'Do, kio tiam estas mi? - Mia cerbo, mi pensas.'}"
4189,"{'year': 1998, 'imdbId': 120889, 'subtitleId': {'bs': 3862968, 'eo': 5818302}, 'sentenceIds': {'bs': array([413], dtype=uint32), 'eo': array([403, 404], dtype=uint32)}}","{'bs': 'Tvoj mozak je dio tijela.', 'eo': 'Via cerbo? Via cerbo estas parto de via korpo.'}"
